age,workclass,education_num,marital_status,occupation,race,sex,native_country,income
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
17,Private,"5,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
18,Private,"4,7",Never-married,*,White,Female,*,<=50K
19,Private,"4,7",Never-married,*,White,Female,*,<=50K
19,Private,"4,7",Never-married,*,White,Female,*,<=50K
19,Private,"4,7",Never-married,*,White,Female,*,<=50K
19,Private,"4,7",Never-married,*,White,Female,*,<=50K
19,Private,"4,7",Never-married,*,White,Female,*,<=50K
19,Private,"4,7",Never-married,*,White,Female,*,<=50K
19,Private,"4,7",Never-married,*,White,Female,*,<=50K
19,Private,"4,7",Never-married,*,White,Female,*,<=50K
19,Private,"4,7",Never-married,*,White,Female,*,<=50K
19,Private,"4,7",Never-married,*,White,Female,*,<=50K
19,Private,"4,7",Never-married,*,White,Female,*,<=50K
19,Private,"4,7",Never-married,*,White,Female,*,<=50K
19,Private,"4,7",Never-married,*,White,Female,*,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
"17,18",Private,8,Never-married,*,White,Female,United-States,<=50K
19,Private,8,Never-married,*,White,Female,United-States,<=50K
19,Private,8,Never-married,*,White,Female,United-States,<=50K
19,Private,8,Never-married,*,White,Female,United-States,<=50K
19,Private,8,Never-married,*,White,Female,United-States,<=50K
19,Private,8,Never-married,*,White,Female,United-States,<=50K
19,Private,8,Never-married,*,White,Female,United-States,<=50K
19,Private,8,Never-married,*,White,Female,United-States,<=50K
19,Private,8,Never-married,*,White,Female,United-States,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"17,19",Private,9,Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
"20,21",Private,"3,9",Never-married,*,White,Female,*,<=50K
