age,workclass,education_num,marital_status,occupation,race,sex,native_country,income
"32,35",Private,"9,10",Never-married,Tech-support,White,Female,United-States,<=50K
"32,35",Private,"9,10",Never-married,Tech-support,White,Female,United-States,<=50K
"32,35",Private,"9,10",Never-married,Tech-support,White,Female,United-States,<=50K
"36,37",Private,"9,10",Never-married,Tech-support,*,Female,United-States,>50K
"36,37",Private,"9,10",Never-married,Tech-support,*,Female,United-States,<=50K
"36,37",Private,"9,10",Never-married,Tech-support,*,Female,United-States,<=50K
"36,37",Private,"9,10",Never-married,Tech-support,*,Female,United-States,<=50K
"17,19",Private,"6,10",Never-married,Tech-support,White,Male,United-States,<=50K
"17,19",Private,"6,10",Never-married,Tech-support,White,Male,United-States,<=50K
"17,19",Private,"6,10",Never-married,Tech-support,White,Male,United-States,<=50K
"17,19",Private,"6,10",Never-married,Tech-support,White,Male,United-States,<=50K
"17,19",Private,"6,10",Never-married,Tech-support,White,Male,United-States,<=50K
"17,19",Private,"6,10",Never-married,Tech-support,White,Male,United-States,<=50K
20,Private,"7,10",Never-married,Tech-support,White,Male,United-States,<=50K
20,Private,"7,10",Never-married,Tech-support,White,Male,United-States,<=50K
21,Private,10,Never-married,Tech-support,White,Male,United-States,<=50K
21,Private,10,Never-married,Tech-support,White,Male,United-States,<=50K
21,Private,10,Never-married,Tech-support,White,Male,United-States,<=50K
"22,23",Private,"9,10",Never-married,Tech-support,White,Male,United-States,<=50K
"22,23",Private,"9,10",Never-married,Tech-support,White,Male,United-States,<=50K
"22,23",Private,"9,10",Never-married,Tech-support,White,Male,United-States,<=50K
"22,23",Private,"9,10",Never-married,Tech-support,White,Male,United-States,<=50K
"22,23",Private,"9,10",Never-married,Tech-support,White,Male,United-States,<=50K
"22,23",Private,"9,10",Never-married,Tech-support,White,Male,United-States,<=50K
"22,23",Private,"9,10",Never-married,Tech-support,White,Male,United-States,<=50K
"22,23",Private,"9,10",Never-married,Tech-support,White,Male,United-States,<=50K
"22,23",Private,"9,10",Never-married,Tech-support,White,Male,United-States,<=50K
"22,23",Private,"9,10",Never-married,Tech-support,White,Male,United-States,<=50K
"24,26",Private,9,Never-married,Tech-support,White,Male,United-States,<=50K
"24,26",Private,9,Never-married,Tech-support,White,Male,United-States,<=50K
"24,26",Private,9,Never-married,Tech-support,White,Male,United-States,<=50K
"28,29",Private,"8,9",Never-married,Tech-support,White,Male,United-States,<=50K
"28,29",Private,"8,9",Never-married,Tech-support,White,Male,United-States,<=50K
"28,29",Private,"8,9",Never-married,Tech-support,White,Male,United-States,<=50K
"33,34",Private,9,Never-married,Tech-support,White,Male,United-States,<=50K
"33,34",Private,9,Never-married,Tech-support,White,Male,United-States,<=50K
"33,34",Private,9,Never-married,Tech-support,White,Male,United-States,<=50K
"35,36",Private,9,Never-married,Tech-support,White,Male,United-States,<=50K
"35,36",Private,9,Never-married,Tech-support,White,Male,United-States,<=50K
25,Private,10,Never-married,Tech-support,White,Male,*,<=50K
25,Private,10,Never-married,Tech-support,White,Male,*,<=50K
25,Private,10,Never-married,Tech-support,White,Male,*,<=50K
25,Private,10,Never-married,Tech-support,White,Male,*,<=50K
26,Private,10,Never-married,Tech-support,White,Male,*,<=50K
"28,29",Private,10,Never-married,Tech-support,White,Male,United-States,<=50K
"28,29",Private,10,Never-married,Tech-support,White,Male,United-States,<=50K
"28,29",Private,10,Never-married,Tech-support,White,Male,United-States,<=50K
"33,37",Private,10,Never-married,Tech-support,White,Male,United-States,>50K
"33,37",Private,10,Never-married,Tech-support,White,Male,United-States,<=50K
"33,37",Private,10,Never-married,Tech-support,White,Male,United-States,<=50K
"23,34",Private,9,Never-married,Tech-support,Asian-Pac-Islander,Male,*,>50K
"23,34",Private,9,Never-married,Tech-support,Asian-Pac-Islander,Male,*,<=50K
"23,34",Private,9,Never-married,Tech-support,Asian-Pac-Islander,Male,*,<=50K
"19,30",Private,10,Never-married,Tech-support,Asian-Pac-Islander,Male,*,<=50K
"19,30",Private,10,Never-married,Tech-support,Asian-Pac-Islander,Male,*,<=50K
"28,29",Private,"9,10",Never-married,Tech-support,Black,Male,United-States,<=50K
"28,29",Private,"9,10",Never-married,Tech-support,Black,Male,United-States,<=50K
"32,33",Private,10,Never-married,Tech-support,Black,Male,*,<=50K
"32,33",Private,10,Never-married,Tech-support,Black,Male,*,<=50K
"17,19",Private,"5,9",Never-married,Craft-repair,White,Female,United-States,<=50K
"17,19",Private,"5,9",Never-married,Craft-repair,White,Female,United-States,<=50K
"17,19",Private,"5,9",Never-married,Craft-repair,White,Female,United-States,<=50K
"17,19",Private,"5,9",Never-married,Craft-repair,White,Female,United-States,<=50K
"17,19",Private,"5,9",Never-married,Craft-repair,White,Female,United-States,<=50K
"17,19",Private,"5,9",Never-married,Craft-repair,White,Female,United-States,<=50K
"17,19",Private,"5,9",Never-married,Craft-repair,White,Female,United-States,<=50K
"17,19",Private,"5,9",Never-married,Craft-repair,White,Female,United-States,<=50K
"20,21",Private,9,Never-married,Craft-repair,White,Female,United-States,<=50K
"20,21",Private,9,Never-married,Craft-repair,White,Female,United-States,<=50K
22,Private,9,Never-married,Craft-repair,White,Female,*,<=50K
22,Private,9,Never-married,Craft-repair,White,Female,*,<=50K
23,Private,"6,9",Never-married,Craft-repair,White,Female,United-States,<=50K
23,Private,"6,9",Never-married,Craft-repair,White,Female,United-States,<=50K
23,Private,"6,9",Never-married,Craft-repair,White,Female,United-States,<=50K
25,Private,9,Never-married,Craft-repair,White,Female,United-States,<=50K
25,Private,9,Never-married,Craft-repair,White,Female,United-States,<=50K
"27,29",Private,9,Never-married,Craft-repair,White,Female,United-States,<=50K
"27,29",Private,9,Never-married,Craft-repair,White,Female,United-States,<=50K
"31,36",Private,"6,9",Never-married,Craft-repair,White,Female,United-States,<=50K
"31,36",Private,"6,9",Never-married,Craft-repair,White,Female,United-States,<=50K
"31,36",Private,"6,9",Never-married,Craft-repair,White,Female,United-States,<=50K
20,Private,10,Never-married,Craft-repair,White,Female,United-States,<=50K
20,Private,10,Never-married,Craft-repair,White,Female,United-States,<=50K
"21,22",Private,10,Never-married,Craft-repair,White,Female,United-States,<=50K
"21,22",Private,10,Never-married,Craft-repair,White,Female,United-States,<=50K
"24,25",Private,10,Never-married,Craft-repair,White,Female,United-States,<=50K
"24,25",Private,10,Never-married,Craft-repair,White,Female,United-States,<=50K
"29,36",Private,10,Never-married,Craft-repair,White,Female,United-States,<=50K
"29,36",Private,10,Never-married,Craft-repair,White,Female,United-States,<=50K
"29,36",Private,10,Never-married,Craft-repair,White,Female,United-States,<=50K
17,Private,"4,7",Never-married,Craft-repair,White,Male,United-States,<=50K
17,Private,"4,7",Never-married,Craft-repair,White,Male,United-States,<=50K
17,Private,"4,7",Never-married,Craft-repair,White,Male,United-States,<=50K
17,Private,"4,7",Never-married,Craft-repair,White,Male,United-States,<=50K
17,Private,"4,7",Never-married,Craft-repair,White,Male,United-States,<=50K
17,Private,"4,7",Never-married,Craft-repair,White,Male,United-States,<=50K
17,Private,"4,7",Never-married,Craft-repair,White,Male,United-States,<=50K
17,Private,"4,7",Never-married,Craft-repair,White,Male,United-States,<=50K
17,Private,"4,7",Never-married,Craft-repair,White,Male,United-States,<=50K
18,Private,"6,7",Never-married,Craft-repair,White,Male,United-States,<=50K
18,Private,"6,7",Never-married,Craft-repair,White,Male,United-States,<=50K
18,Private,"6,7",Never-married,Craft-repair,White,Male,United-States,<=50K
18,Private,"6,7",Never-married,Craft-repair,White,Male,United-States,<=50K
18,Private,"6,7",Never-married,Craft-repair,White,Male,United-States,<=50K
18,Private,"6,7",Never-married,Craft-repair,White,Male,United-States,<=50K
19,Private,"4,5",Never-married,Craft-repair,White,Male,United-States,<=50K
19,Private,"4,5",Never-married,Craft-repair,White,Male,United-States,<=50K
19,Private,"6,7",Never-married,Craft-repair,White,Male,United-States,<=50K
19,Private,"6,7",Never-married,Craft-repair,White,Male,United-States,<=50K
19,Private,"6,7",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"18,19",Private,"8,9",Never-married,Craft-repair,White,Male,United-States,<=50K
20,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
20,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
20,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
20,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
20,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
20,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
20,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
20,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
20,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
20,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
20,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
20,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
20,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
20,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"21,22",Private,"4,9",Never-married,Craft-repair,White,Male,United-States,<=50K
"19,21",Private,9,Never-married,Craft-repair,White,Male,Mexico,<=50K
"19,21",Private,9,Never-married,Craft-repair,White,Male,Mexico,<=50K
"19,21",Private,9,Never-married,Craft-repair,White,Male,Mexico,<=50K
"21,22",Private,"2,9",Never-married,Craft-repair,White,Male,Guatemala,<=50K
"21,22",Private,"2,9",Never-married,Craft-repair,White,Male,Guatemala,<=50K
"20,21",Private,"5,9",Never-married,Craft-repair,White,Male,El-Salvador,<=50K
"20,21",Private,"5,9",Never-married,Craft-repair,White,Male,El-Salvador,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
23,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"7,9",Never-married,Craft-repair,White,Male,United-States,<=50K
24,Private,"3,9",Never-married,Craft-repair,White,Male,El-Salvador,<=50K
24,Private,"3,9",Never-married,Craft-repair,White,Male,El-Salvador,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
25,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
26,Private,"4,9",Never-married,Craft-repair,White,Male,*,<=50K
27,Private,"6,7",Never-married,Craft-repair,White,Male,United-States,<=50K
27,Private,"6,7",Never-married,Craft-repair,White,Male,United-States,<=50K
27,Private,"6,7",Never-married,Craft-repair,White,Male,United-States,<=50K
27,Private,"6,7",Never-married,Craft-repair,White,Male,United-States,<=50K
27,Private,9,Never-married,Craft-repair,White,Male,United-States,<=50K
27,Private,9,Never-married,Craft-repair,White,Male,United-States,<=50K
27,Private,9,Never-married,Craft-repair,White,Male,United-States,<=50K
27,Private,9,Never-married,Craft-repair,White,Male,United-States,<=50K
27,Private,9,Never-married,Craft-repair,White,Male,United-States,<=50K
27,Private,"2,5",Never-married,Craft-repair,White,Male,Mexico,<=50K
27,Private,"2,5",Never-married,Craft-repair,White,Male,Mexico,<=50K
27,Private,9,Never-married,Craft-repair,White,Male,Ireland,<=50K
27,Private,9,Never-married,Craft-repair,White,Male,Ireland,<=50K
28,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
28,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
28,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
28,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
28,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
28,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
28,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
28,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
28,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
28,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
28,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
28,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
28,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
28,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
28,Private,"3,9",Never-married,Craft-repair,White,Male,*,<=50K
29,Private,"6,9",Never-married,Craft-repair,White,Male,*,<=50K
29,Private,"6,9",Never-married,Craft-repair,White,Male,*,<=50K
29,Private,"6,9",Never-married,Craft-repair,White,Male,*,<=50K
29,Private,"6,9",Never-married,Craft-repair,White,Male,*,<=50K
29,Private,"6,9",Never-married,Craft-repair,White,Male,*,<=50K
29,Private,"6,9",Never-married,Craft-repair,White,Male,*,<=50K
29,Private,"6,9",Never-married,Craft-repair,White,Male,*,<=50K
29,Private,"6,9",Never-married,Craft-repair,White,Male,*,<=50K
29,Private,"6,9",Never-married,Craft-repair,White,Male,*,<=50K
29,Private,"6,9",Never-married,Craft-repair,White,Male,*,<=50K
29,Private,"6,9",Never-married,Craft-repair,White,Male,*,<=50K
29,Private,"6,9",Never-married,Craft-repair,White,Male,*,<=50K
29,Private,"6,9",Never-married,Craft-repair,White,Male,*,<=50K
29,Private,"6,9",Never-married,Craft-repair,White,Male,*,<=50K
