index,age,balance,education,job,marital,month,previous,y
52,32,0,tertiary,management,married,may,0,no
53,42,-76,secondary,admin.,single,may,0,no
54,24,-103,secondary,technician,single,may,0,no
55,38,243,tertiary,entrepreneur,single,may,0,no
56,38,424,tertiary,management,single,may,0,no
57,47,306,unknown,blue-collar,married,may,0,no
58,40,24,unknown,blue-collar,single,may,0,no
59,46,179,primary,services,married,may,0,no
60,32,0,tertiary,admin.,married,may,0,no
61,53,989,secondary,technician,divorced,may,0,no
62,57,249,primary,blue-collar,married,may,0,no
63,33,790,secondary,services,married,may,0,no
64,49,154,unknown,blue-collar,married,may,0,no
65,51,6530,tertiary,management,married,may,0,no
66,60,100,tertiary,retired,married,may,0,no
67,59,59,tertiary,management,divorced,may,0,no
68,55,1205,secondary,technician,married,may,0,no
69,35,12223,secondary,blue-collar,single,may,0,no
70,57,5935,secondary,blue-collar,married,may,0,no
71,31,25,secondary,services,married,may,0,no
72,54,282,secondary,management,married,may,0,no
73,55,23,primary,blue-collar,married,may,0,no
74,43,1937,secondary,technician,married,may,0,no
75,53,384,secondary,technician,married,may,0,no
76,44,582,secondary,blue-collar,married,may,0,no
77,55,91,secondary,services,divorced,may,0,no
78,49,0,secondary,services,divorced,may,0,no
79,55,1,secondary,services,divorced,may,0,no
80,45,206,secondary,admin.,single,may,0,no
81,47,164,secondary,services,divorced,may,0,no
82,42,690,secondary,technician,single,may,0,no
83,59,2343,secondary,admin.,married,may,0,yes
84,46,137,tertiary,self-employed,married,may,0,no
85,51,173,primary,blue-collar,married,may,0,no
86,56,45,secondary,admin.,married,may,0,yes
87,41,1270,secondary,technician,married,may,0,yes
88,46,16,secondary,management,divorced,may,0,no
89,57,486,secondary,retired,married,may,0,no
90,42,50,secondary,management,single,may,0,no
91,30,152,secondary,technician,married,may,0,no
92,60,290,secondary,admin.,married,may,0,no
93,60,54,unknown,blue-collar,married,may,0,no
94,57,-37,secondary,entrepreneur,divorced,may,0,no
95,36,101,tertiary,management,married,may,0,no
96,55,383,secondary,blue-collar,married,may,0,no
97,60,81,tertiary,retired,married,may,0,no
98,39,0,secondary,technician,married,may,0,no
99,46,229,tertiary,management,married,may,0,no
100,44,-674,secondary,blue-collar,married,may,0,no
101,53,90,primary,blue-collar,married,may,0,no
102,52,128,primary,blue-collar,married,may,0,no
103,59,179,primary,blue-collar,married,may,0,no
104,27,0,tertiary,technician,single,may,0,no
105,44,54,secondary,blue-collar,married,may,0,no
106,47,151,tertiary,technician,married,may,0,no
107,34,61,secondary,admin.,married,may,0,no
108,59,30,secondary,retired,single,may,0,no
109,45,523,tertiary,management,married,may,0,no
110,29,31,secondary,services,divorced,may,0,no
111,46,79,secondary,technician,divorced,may,0,no
112,56,-34,primary,self-employed,married,may,0,no
113,36,448,primary,blue-collar,married,may,0,no
114,59,81,primary,retired,divorced,may,0,no
115,44,144,secondary,blue-collar,married,may,0,no
116,41,351,secondary,admin.,married,may,0,no
117,33,-67,tertiary,management,single,may,0,no
118,59,262,tertiary,management,divorced,may,0,no
119,57,0,primary,technician,married,may,0,no
120,56,56,unknown,technician,divorced,may,0,no
121,51,26,secondary,blue-collar,married,may,0,no
122,34,3,unknown,admin.,married,may,0,no
123,43,41,secondary,services,married,may,0,no
124,52,7,tertiary,technician,married,may,0,no
125,33,105,secondary,technician,single,may,0,no
126,29,818,secondary,admin.,single,may,0,no
127,34,-16,secondary,services,married,may,0,no
128,31,0,secondary,blue-collar,married,may,0,no
129,55,2476,secondary,services,married,may,0,yes
130,55,1185,unknown,management,married,may,0,no
131,32,217,secondary,admin.,single,may,0,no
132,38,1685,secondary,technician,single,may,0,no
133,55,802,secondary,admin.,single,may,0,no
134,28,0,tertiary,unemployed,single,may,0,no
135,23,94,secondary,blue-collar,married,may,0,no
136,32,0,secondary,technician,single,may,0,no
137,43,0,unknown,services,single,may,0,no
138,32,517,secondary,blue-collar,married,may,0,no
139,46,265,secondary,blue-collar,married,may,0,no
140,53,947,primary,housemaid,divorced,may,0,no
141,34,3,secondary,self-employed,single,may,0,no
142,57,42,tertiary,unemployed,married,may,0,no
143,37,37,secondary,blue-collar,married,may,0,no
144,59,57,secondary,blue-collar,married,may,0,no
145,33,22,secondary,services,married,may,0,no
146,56,8,primary,blue-collar,divorced,may,0,no
147,48,293,secondary,unemployed,married,may,0,no
148,43,3,primary,services,married,may,0,no
149,54,348,primary,blue-collar,married,may,0,no
150,51,-19,unknown,blue-collar,married,may,0,no
151,26,0,secondary,student,single,may,0,no
152,40,-4,tertiary,management,married,may,0,no
153,39,18,secondary,management,married,may,0,no
154,50,139,primary,technician,married,may,0,no
155,41,0,secondary,services,married,may,0,no
156,51,1883,unknown,blue-collar,married,may,0,no
157,60,216,secondary,retired,divorced,may,0,no
158,52,782,secondary,blue-collar,married,may,0,no
159,48,904,secondary,blue-collar,married,may,0,no
160,48,1705,unknown,services,married,may,0,no
161,39,47,tertiary,technician,single,may,0,no
162,47,176,secondary,services,single,may,0,no
163,40,1225,secondary,blue-collar,married,may,0,no
164,45,86,secondary,technician,married,may,0,no
165,26,82,secondary,admin.,single,may,0,no
166,52,271,tertiary,management,married,may,0,no
167,54,1378,secondary,technician,married,may,0,no
168,54,184,tertiary,admin.,married,may,0,yes
169,50,0,primary,blue-collar,married,may,0,no
170,35,0,secondary,blue-collar,married,may,0,no
171,44,1357,secondary,services,married,may,0,no
172,53,19,unknown,entrepreneur,married,may,0,no
173,35,434,primary,retired,single,may,0,no
174,60,92,secondary,admin.,divorced,may,0,no
175,53,1151,secondary,admin.,divorced,may,0,no
176,48,41,secondary,unemployed,married,may,0,no
177,34,51,secondary,technician,married,may,0,no
178,54,214,secondary,services,married,may,0,no
179,51,1161,secondary,management,married,may,0,no
180,31,37,tertiary,services,married,may,0,no
181,35,787,secondary,technician,divorced,may,0,no
182,35,59,secondary,services,married,may,0,no
183,38,253,secondary,technician,married,may,0,no
184,36,211,tertiary,admin.,married,may,0,no
185,58,235,primary,retired,married,may,0,no
186,40,4384,unknown,services,divorced,may,0,no
187,54,4080,secondary,management,married,may,0,no
188,34,53,secondary,blue-collar,single,may,0,no
189,31,0,tertiary,management,single,may,0,no
190,51,2127,secondary,retired,married,may,0,no
191,33,377,tertiary,management,married,may,0,no
192,55,73,tertiary,management,married,may,0,no
193,42,445,secondary,admin.,married,may,0,no
194,34,243,secondary,blue-collar,married,may,0,no
195,33,307,secondary,blue-collar,single,may,0,no
196,38,155,secondary,services,married,may,0,no
197,50,173,tertiary,technician,divorced,may,0,no
198,43,400,tertiary,management,married,may,0,no
199,61,1428,primary,blue-collar,divorced,may,0,no
200,47,219,secondary,admin.,married,may,0,no
201,48,7,tertiary,self-employed,married,may,0,no
202,44,575,secondary,blue-collar,married,may,0,no
203,35,298,unknown,student,single,may,0,no
204,35,0,secondary,services,married,may,0,no
205,50,5699,secondary,services,married,may,0,no
206,41,176,tertiary,management,married,may,0,no
207,41,517,tertiary,management,married,may,0,no
208,39,257,unknown,services,single,may,0,no
209,42,56,secondary,retired,married,may,0,no
210,38,-390,secondary,blue-collar,married,may,0,no
211,53,330,secondary,retired,married,may,0,no
212,59,195,primary,housemaid,divorced,may,0,no
213,36,301,secondary,services,married,may,0,no
214,54,-41,primary,blue-collar,married,may,0,no
215,40,483,tertiary,technician,married,may,0,no
216,47,28,unknown,unknown,married,may,0,no
217,53,13,unknown,unemployed,married,may,0,no
218,46,965,primary,housemaid,married,may,0,no
219,39,378,tertiary,management,married,may,0,no
220,40,219,secondary,unemployed,married,may,0,no
221,28,324,primary,blue-collar,married,may,0,no
222,35,-69,secondary,entrepreneur,divorced,may,0,no
223,55,0,secondary,retired,married,may,0,no
224,43,205,unknown,technician,divorced,may,0,no
225,48,278,primary,blue-collar,married,may,0,no
226,58,1065,unknown,management,married,may,0,no
227,33,34,tertiary,management,single,may,0,no
228,36,1033,unknown,blue-collar,married,may,0,no
229,53,1467,secondary,services,divorced,may,0,no
230,47,-12,primary,blue-collar,married,may,0,no
231,31,388,secondary,services,married,may,0,no
232,57,294,secondary,entrepreneur,married,may,0,no
233,53,1827,unknown,blue-collar,married,may,0,no
234,55,627,primary,blue-collar,married,may,0,no
235,45,25,primary,blue-collar,married,may,0,no
236,53,315,secondary,admin.,divorced,may,0,no
237,37,0,primary,blue-collar,married,may,0,no
238,44,66,secondary,admin.,divorced,may,0,no
239,49,-9,primary,blue-collar,divorced,may,0,no
240,46,349,secondary,technician,married,may,0,no
241,43,100,unknown,entrepreneur,married,may,0,no
242,38,0,secondary,admin.,married,may,0,no
243,43,434,secondary,technician,married,may,0,no
244,49,3237,tertiary,management,married,may,0,no
245,42,275,unknown,management,married,may,0,no
246,22,0,secondary,blue-collar,single,may,0,no
247,40,207,tertiary,management,married,may,0,no
248,39,483,secondary,blue-collar,married,may,0,no
249,51,2248,secondary,services,married,may,0,no
250,49,428,secondary,admin.,married,may,0,no
251,53,0,secondary,blue-collar,married,may,0,no
252,34,0,secondary,services,single,may,0,no
253,33,140,secondary,technician,divorced,may,0,no
254,50,297,tertiary,management,single,may,0,no
255,39,279,primary,blue-collar,married,may,0,no
256,59,901,secondary,entrepreneur,divorced,may,0,no
257,30,2573,secondary,technician,single,may,0,no
258,36,143,secondary,services,married,may,0,no
259,40,475,secondary,blue-collar,married,may,0,no
260,53,70,secondary,blue-collar,married,may,0,no
261,34,318,tertiary,management,single,may,0,no
262,37,275,secondary,technician,married,may,0,no
263,42,742,tertiary,management,divorced,may,0,no
264,41,236,primary,entrepreneur,married,may,0,no
265,30,25,tertiary,student,single,may,0,no
266,37,600,tertiary,management,single,may,0,no
267,39,-349,secondary,admin.,divorced,may,0,no
268,41,183,primary,blue-collar,married,may,0,no
269,40,0,primary,blue-collar,married,may,0,no
270,42,0,tertiary,management,single,may,0,yes
271,40,0,primary,blue-collar,divorced,may,0,no
272,57,1078,secondary,technician,married,may,0,no
273,56,155,secondary,entrepreneur,divorced,may,0,no
274,37,190,secondary,admin.,married,may,0,no
275,59,319,secondary,retired,married,may,0,no
276,39,-185,secondary,services,divorced,may,0,no
277,49,47,secondary,services,married,may,0,no
278,38,570,secondary,services,single,may,0,no
279,36,19,tertiary,self-employed,married,may,0,no
280,50,61,primary,blue-collar,married,may,0,no
281,41,-62,secondary,admin.,married,may,0,no
282,54,258,tertiary,technician,married,may,0,no
283,58,76,primary,blue-collar,married,may,0,no
284,30,0,secondary,blue-collar,single,may,0,no
285,33,352,secondary,admin.,single,may,0,no
286,47,368,secondary,admin.,married,may,0,no
287,50,339,tertiary,technician,single,may,0,no
288,32,1331,secondary,blue-collar,married,may,0,no
289,40,672,secondary,self-employed,married,may,0,no
290,37,58,tertiary,management,married,may,0,no
291,54,447,unknown,technician,single,may,0,no
292,24,423,secondary,student,single,may,0,no
293,54,0,tertiary,management,married,may,0,no
294,34,19,secondary,technician,married,may,0,no
295,56,13,primary,technician,divorced,may,0,no
296,31,3,secondary,blue-collar,single,may,0,no
297,24,82,secondary,student,single,may,0,no
298,42,28,primary,blue-collar,divorced,may,0,no
299,57,792,secondary,technician,married,may,0,no
300,42,408,unknown,blue-collar,married,may,0,no
301,51,531,secondary,admin.,married,may,0,no
302,57,211,secondary,retired,married,may,0,no
303,36,62,secondary,services,single,may,0,no
304,53,257,unknown,services,married,may,0,no
305,50,1234,secondary,technician,married,may,0,no
306,54,313,tertiary,management,married,may,0,no
307,55,89,secondary,blue-collar,married,may,0,no
308,44,129,secondary,blue-collar,married,may,0,no
309,43,0,unknown,management,married,may,0,no
310,56,353,secondary,admin.,married,may,0,no
311,54,851,unknown,technician,married,may,0,no
312,55,96,primary,services,divorced,may,0,no
313,37,398,secondary,services,divorced,may,0,no
314,33,193,tertiary,admin.,single,may,0,no
315,46,-358,secondary,admin.,married,may,0,no
316,36,539,secondary,blue-collar,married,may,0,no
317,51,0,secondary,technician,single,may,0,no
318,40,0,primary,retired,single,may,0,no
319,42,490,secondary,blue-collar,married,may,0,no
320,51,0,secondary,blue-collar,married,may,0,no
321,49,403,unknown,blue-collar,married,may,0,no
322,48,161,secondary,management,married,may,0,no
323,32,2558,tertiary,technician,divorced,may,0,no
324,31,98,secondary,admin.,single,may,0,no
325,55,115,tertiary,management,single,may,0,no
326,40,436,secondary,blue-collar,single,may,0,no
327,47,831,tertiary,technician,married,may,0,no
328,57,206,unknown,technician,married,may,0,no
329,41,290,secondary,blue-collar,married,may,0,no
330,48,1,secondary,blue-collar,married,may,0,no
331,42,57,unknown,blue-collar,married,may,0,no
332,30,-457,secondary,blue-collar,single,may,0,no
333,58,1387,tertiary,management,single,may,0,no
334,45,24598,tertiary,management,divorced,may,0,no
335,49,30,secondary,blue-collar,married,may,0,no
336,42,1022,secondary,admin.,single,may,0,no
337,53,56,secondary,technician,married,may,0,no
338,51,-2,secondary,admin.,single,may,0,no
339,32,121,secondary,services,single,may,0,no
340,41,842,secondary,blue-collar,single,may,0,no
341,43,693,secondary,management,divorced,may,0,no
342,40,-333,secondary,blue-collar,divorced,may,0,no
343,50,1533,primary,blue-collar,married,may,0,no
344,34,46,tertiary,management,married,may,0,no
345,53,18,unknown,services,married,may,0,no
346,45,44,secondary,technician,married,may,0,no
347,39,-100,primary,blue-collar,married,may,0,no
348,44,510,tertiary,services,married,may,0,no
349,55,685,tertiary,management,married,may,0,no
350,46,187,tertiary,management,single,may,0,no
351,45,66,secondary,blue-collar,married,may,0,no
352,34,560,secondary,admin.,married,may,0,no
353,36,0,secondary,blue-collar,married,may,0,no
354,59,27,unknown,unknown,divorced,may,0,no
355,31,12,secondary,admin.,single,may,0,no
356,44,34,secondary,blue-collar,single,may,0,no
357,33,1068,tertiary,entrepreneur,single,may,0,no
358,40,211,secondary,blue-collar,married,may,0,no
359,46,377,tertiary,admin.,single,may,0,no
360,48,263,tertiary,management,married,may,0,no
361,42,1263,secondary,services,married,may,0,no
362,27,8,secondary,services,married,may,0,no
363,48,126,secondary,admin.,married,may,0,no
364,59,230,secondary,admin.,married,may,0,no
365,46,841,tertiary,technician,married,may,0,no
366,38,308,secondary,admin.,divorced,may,0,no
367,43,1,tertiary,management,divorced,may,0,no
368,38,86,tertiary,admin.,divorced,may,0,no
369,23,157,secondary,student,single,may,0,no
370,34,22,secondary,services,married,may,0,no
371,38,46,secondary,admin.,married,may,0,no
372,37,1293,secondary,blue-collar,married,may,0,no
373,25,122,secondary,admin.,single,may,0,no
374,48,131,unknown,blue-collar,married,may,0,no
375,49,143,secondary,blue-collar,single,may,0,no
376,38,393,secondary,admin.,single,may,0,no
377,43,98,primary,blue-collar,married,may,0,no
378,33,0,tertiary,management,married,may,0,no
379,55,224,secondary,blue-collar,married,may,0,no
380,38,757,secondary,blue-collar,married,may,0,no
381,49,245,secondary,services,married,may,0,no
382,40,8486,secondary,management,married,may,0,no
383,43,350,unknown,admin.,married,may,0,no
384,38,20,secondary,blue-collar,married,may,0,no
385,58,1667,secondary,services,married,may,0,no
386,57,345,unknown,technician,married,may,0,no
387,32,10,secondary,unemployed,married,may,0,no
388,56,830,tertiary,management,married,may,0,yes
389,58,29,unknown,blue-collar,divorced,may,0,no
390,60,545,secondary,retired,divorced,may,0,yes
391,37,8730,tertiary,technician,married,may,0,no
392,46,477,tertiary,technician,divorced,may,0,no
393,27,4,secondary,admin.,married,may,0,no
394,43,1205,secondary,blue-collar,married,may,0,no
395,32,0,secondary,technician,single,may,0,no
396,40,263,secondary,admin.,single,may,0,no
397,38,1,secondary,admin.,married,may,0,no
398,34,283,secondary,blue-collar,married,may,0,no
399,47,206,primary,blue-collar,married,may,0,no
400,42,17,primary,housemaid,married,may,0,no
401,48,141,secondary,technician,married,may,0,no
402,29,16,tertiary,self-employed,single,may,0,no
403,50,206,secondary,services,married,may,0,no
404,52,7,unknown,technician,married,may,0,no
405,50,0,tertiary,management,married,may,0,no
406,58,0,tertiary,retired,married,may,0,no
407,46,1927,primary,blue-collar,divorced,may,0,no
408,38,284,secondary,technician,married,may,0,no
409,46,1660,secondary,blue-collar,married,may,0,no
410,32,406,secondary,services,single,may,0,no
411,51,230,primary,blue-collar,married,may,0,no
412,39,-25,secondary,admin.,single,may,0,no
413,48,182,secondary,admin.,married,may,0,no
414,36,1169,tertiary,entrepreneur,married,may,0,no
415,34,67,secondary,admin.,divorced,may,0,no
416,40,77,secondary,technician,married,may,0,no
417,43,0,secondary,unemployed,married,may,0,no
418,52,55,primary,blue-collar,divorced,may,0,no
419,33,72,secondary,technician,married,may,0,no
420,49,163,tertiary,management,single,may,0,no
421,32,151,tertiary,management,single,may,0,no
422,39,113,secondary,admin.,single,may,0,no
423,40,0,secondary,blue-collar,married,may,0,no
424,38,9,tertiary,technician,single,may,0,no
425,43,375,secondary,management,married,may,0,no
426,39,1142,secondary,services,married,may,0,no
427,54,2102,primary,blue-collar,married,may,0,no
428,38,4325,tertiary,technician,single,may,0,no
429,40,217,secondary,blue-collar,married,may,0,no
430,55,131,secondary,admin.,married,may,0,no
431,42,1680,tertiary,management,married,may,0,no
432,39,0,secondary,blue-collar,married,may,0,no
433,40,46,primary,blue-collar,married,may,0,no
434,32,320,secondary,blue-collar,married,may,0,no
435,55,183,secondary,admin.,married,may,0,no
436,45,39,secondary,blue-collar,married,may,0,no
437,35,560,tertiary,management,single,may,0,no
438,58,469,secondary,technician,divorced,may,0,no
439,35,530,secondary,admin.,married,may,0,no
440,49,61,primary,services,married,may,0,no
441,34,242,tertiary,technician,single,may,0,no
442,36,139,secondary,blue-collar,married,may,0,no
443,24,0,secondary,self-employed,single,may,0,no
444,34,367,secondary,technician,married,may,0,no
445,51,228,secondary,admin.,divorced,may,0,no
446,39,45248,unknown,technician,single,may,0,yes
447,50,-84,unknown,self-employed,married,may,0,no
448,32,310,secondary,services,single,may,0,no
449,42,132,unknown,blue-collar,married,may,0,no
450,50,797,secondary,technician,married,may,0,no
451,40,71,secondary,services,married,may,0,no
452,46,2,unknown,management,divorced,may,0,no
453,37,231,tertiary,management,married,may,0,no
454,34,270,secondary,blue-collar,married,may,0,no
455,44,274,secondary,blue-collar,married,may,0,no
456,40,-109,secondary,admin.,single,may,0,no
457,37,1,secondary,technician,married,may,0,yes
458,33,-60,secondary,blue-collar,single,may,0,no
459,35,89,secondary,blue-collar,married,may,0,no
460,58,-11,secondary,blue-collar,divorced,may,0,no
461,39,0,primary,blue-collar,married,may,0,no
462,43,-509,secondary,blue-collar,married,may,0,no
463,39,408,primary,unemployed,married,may,0,no
464,36,58,primary,services,single,may,0,no
465,57,1640,secondary,retired,single,may,0,no
466,36,20,secondary,admin.,single,may,0,no
467,50,71,primary,blue-collar,married,may,0,no
468,55,52,secondary,blue-collar,married,may,0,no
469,44,292,tertiary,self-employed,married,may,0,no
470,44,424,secondary,services,divorced,may,0,no
471,39,109,primary,housemaid,single,may,0,no
472,46,1044,unknown,blue-collar,married,may,0,no
473,39,983,secondary,blue-collar,married,may,0,no
474,34,869,secondary,admin.,married,may,0,yes
475,40,668,primary,blue-collar,married,may,0,no
476,50,964,tertiary,management,married,may,0,no
477,31,301,secondary,management,single,may,0,no
478,37,140,secondary,admin.,single,may,0,no
479,39,1877,secondary,management,single,may,0,no
480,51,1127,primary,blue-collar,married,may,0,no
481,41,871,secondary,technician,married,may,0,no
482,41,767,secondary,technician,married,may,0,no
483,43,0,secondary,blue-collar,married,may,0,no
484,30,209,secondary,services,single,may,0,no
485,54,0,primary,management,divorced,may,0,no
486,43,110,secondary,blue-collar,divorced,may,0,no
487,59,-76,tertiary,management,divorced,may,0,no
488,47,178,unknown,technician,married,may,0,no
489,40,-66,primary,blue-collar,married,may,0,no
490,32,0,secondary,technician,married,may,0,no
491,29,1,secondary,blue-collar,married,may,0,no
492,36,0,secondary,blue-collar,married,may,0,no
493,55,5345,tertiary,unemployed,married,may,0,no
494,30,-209,secondary,blue-collar,divorced,may,0,no
495,39,0,secondary,admin.,single,may,0,no
496,39,42,secondary,blue-collar,divorced,may,0,no
497,50,41,secondary,blue-collar,divorced,may,0,no
498,44,-99,secondary,blue-collar,married,may,0,no
499,37,17,secondary,technician,single,may,0,no
500,46,276,primary,admin.,married,may,0,no
501,32,-170,unknown,technician,single,may,0,no
502,37,230,tertiary,management,single,may,0,no
503,29,9,secondary,blue-collar,married,may,0,no
504,41,946,secondary,blue-collar,married,may,0,no
505,45,1297,primary,blue-collar,married,may,0,no
506,57,-331,secondary,retired,divorced,may,0,no
507,48,44,secondary,blue-collar,single,may,0,no
508,60,15,secondary,retired,married,may,0,no
509,26,712,secondary,admin.,single,may,0,no
510,58,5435,secondary,retired,married,may,0,no
511,34,507,secondary,admin.,married,may,0,no
512,55,387,secondary,unemployed,divorced,may,0,yes
513,41,0,primary,blue-collar,married,may,0,no
514,50,1716,secondary,management,divorced,may,0,no
515,49,167,secondary,entrepreneur,married,may,0,no
516,44,40,unknown,admin.,married,may,0,no
517,44,148,primary,blue-collar,married,may,0,no
518,31,17,secondary,technician,married,may,0,no
519,34,1011,tertiary,blue-collar,single,may,0,no
520,46,1527,unknown,management,single,may,0,no
521,42,744,tertiary,management,married,may,0,no
522,52,484,secondary,admin.,married,may,0,no
523,29,0,tertiary,management,single,may,0,no
524,53,136,primary,retired,married,may,0,no
525,43,1335,secondary,blue-collar,married,may,0,no
526,38,517,secondary,management,married,may,0,no
527,46,459,tertiary,management,married,may,0,no
528,48,549,unknown,management,divorced,may,0,no
529,30,83,secondary,admin.,divorced,may,0,no
530,44,213,primary,blue-collar,married,may,0,no
531,31,203,primary,housemaid,married,may,0,no
532,42,518,secondary,services,single,may,0,no
533,40,3877,tertiary,management,single,may,0,no
534,52,1236,secondary,admin.,married,may,0,no
535,45,756,secondary,blue-collar,divorced,may,0,no
536,48,157,secondary,blue-collar,married,may,0,no
537,45,-66,primary,blue-collar,married,may,0,no
538,34,245,unknown,blue-collar,married,may,0,no
539,34,-144,primary,blue-collar,married,may,0,no
540,46,71,secondary,blue-collar,married,may,0,no
541,49,505,secondary,services,divorced,may,0,no
542,50,249,primary,technician,married,may,0,no
543,34,0,secondary,admin.,single,may,0,no
544,40,11,secondary,unemployed,single,may,0,no
545,36,639,secondary,admin.,married,may,0,no
546,59,124,unknown,blue-collar,divorced,may,0,no
547,45,82,secondary,blue-collar,married,may,0,no
548,36,107,tertiary,self-employed,married,may,0,no
549,56,473,secondary,services,married,may,0,no
550,42,372,secondary,services,divorced,may,0,no
551,30,46,secondary,admin.,married,may,0,no
552,30,34,tertiary,student,single,may,0,no
553,47,935,unknown,self-employed,married,may,0,no
554,33,-10,secondary,blue-collar,married,may,0,no
555,36,-106,secondary,admin.,married,may,0,no
556,39,471,primary,services,divorced,may,0,no
557,56,778,secondary,admin.,divorced,may,0,no
558,39,170,unknown,blue-collar,divorced,may,0,no
559,42,315,secondary,technician,married,may,0,no
560,52,3165,secondary,blue-collar,married,may,0,no
561,36,131,secondary,admin.,divorced,may,0,no
562,35,204,secondary,entrepreneur,married,may,0,no
563,47,83,secondary,technician,married,may,0,no
564,59,0,secondary,services,divorced,may,0,no
565,57,5431,primary,blue-collar,married,may,0,no
566,38,1759,unknown,management,married,may,0,no
567,46,-125,secondary,unemployed,married,may,0,no
568,34,0,secondary,blue-collar,married,may,0,no
569,28,5090,secondary,services,single,may,0,yes
570,38,573,unknown,technician,married,may,0,no
571,56,1602,secondary,blue-collar,married,may,0,no
572,41,-137,primary,blue-collar,single,may,0,no
573,52,0,unknown,technician,married,may,0,no
574,54,193,secondary,services,married,may,0,no
575,61,195,secondary,retired,married,may,0,no
576,53,288,secondary,entrepreneur,married,may,0,no
577,47,19,secondary,technician,married,may,0,no
578,53,25,primary,blue-collar,married,may,0,no
579,46,216,secondary,services,married,may,0,no
580,39,190,primary,blue-collar,divorced,may,0,no
581,56,99,secondary,technician,divorced,may,0,no
582,55,2298,primary,services,divorced,may,0,no
583,44,17,tertiary,management,married,may,0,no
584,37,0,primary,technician,married,may,0,no
585,35,0,primary,blue-collar,married,may,0,no
586,55,840,secondary,blue-collar,married,may,0,no
587,37,358,secondary,services,married,may,0,no
588,30,0,secondary,technician,single,may,0,no
589,37,-325,primary,blue-collar,married,may,0,no
590,36,-15,secondary,technician,single,may,0,no
591,38,581,secondary,technician,married,may,0,no
592,41,4070,primary,admin.,divorced,may,0,no
593,48,74,secondary,retired,married,may,0,no
594,55,141,secondary,services,divorced,may,0,no
595,28,89,secondary,services,divorced,may,0,no
596,54,0,secondary,services,married,may,0,no
597,30,450,secondary,blue-collar,married,may,0,no
598,48,310,tertiary,technician,married,may,0,no
599,31,0,secondary,self-employed,married,may,0,no
600,38,384,secondary,blue-collar,married,may,0,no
601,37,395,secondary,blue-collar,married,may,0,no
602,37,-118,unknown,services,single,may,0,no
603,56,5,primary,blue-collar,married,may,0,no
604,51,50,secondary,blue-collar,married,may,0,no
605,39,285,secondary,blue-collar,married,may,0,no
606,49,15,unknown,technician,married,may,0,no
607,51,653,primary,blue-collar,married,may,0,no
608,43,918,secondary,self-employed,married,may,0,no
609,32,243,secondary,services,married,may,0,no
610,29,405,tertiary,technician,single,may,0,no
611,48,1328,tertiary,management,divorced,may,0,no
612,55,255,primary,services,married,may,0,no
613,53,3397,secondary,blue-collar,married,may,0,no
614,47,2106,unknown,technician,married,may,0,no
615,39,2877,tertiary,management,married,may,0,no
616,31,60,tertiary,blue-collar,single,may,0,no
617,39,2226,primary,blue-collar,married,may,0,no
618,40,2880,primary,blue-collar,married,may,0,no
