age,workclass,education_num,marital_status,occupation,race,sex,native_country,income
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"4,7",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"17,19",*,"8,9",Never-married,*,*,Female,*,<=50K
"20,22",*,"3,9",Never-married,*,*,Female,*,<=50K
"20,22",*,"3,9",Never-married,*,*,Female,*,<=50K
"20,22",*,"3,9",Never-married,*,*,Female,*,<=50K
"20,22",*,"3,9",Never-married,*,*,Female,*,<=50K
"20,22",*,"3,9",Never-married,*,*,Female,*,<=50K
